artist	link
29787	https://soundcloud.com/double-dragon
30115	https://soundcloud.com/kiew
30153	https://soundcloud.com/advanced-art
30347	https://soundcloud.com/doktor_blood
30361	https://soundcloud.com/tarmvred
30617	https://soundcloud.com/robert-leiner
30728	https://soundcloud.com/pneumaticdetach
30731	https://soundcloud.com/karlozm
31351	https://soundcloud.com/alphawezen
31655	https://soundcloud.com/scissorsisters
32341	https://soundcloud.com/inade
32351	https://soundcloud.com/orphx
32364	https://soundcloud.com/m83
33289	https://soundcloud.com/chateauflight
33785	https://soundcloud.com/tinamalia
33898	https://soundcloud.com/alamaailman-vasarat
33907	https://soundcloud.com/tycho
34275	https://soundcloud.com/imogenheap
34975	https://soundcloud.com/gtmooremusic
35364	https://soundcloud.com/apparat
35367	https://soundcloud.com/modeselektor
36698	https://soundcloud.com/kreidler
37206	https://soundcloud.com/jrocc/
37355	https://soundcloud.com/kingbritt
37645	https://soundcloud.com/machinedrum
37881	https://soundcloud.com/djandysmith
37900	https://soundcloud.com/freakyflow/
38415	https://soundcloud.com/boogiepimps
38864	https://soundcloud.com/terminalsoundsystem
39094	https://soundcloud.com/celldweller
39397	https://soundcloud.com/poxyboggards/
39960	https://soundcloud.com/zedbiasakamaddslinky
40194	https://soundcloud.com/dj-lenny-fontana
41078	https://soundcloud.com/braxe1
41342	https://soundcloud.com/filabrazillia
41659	https://soundcloud.com/siamusic
42038	https://soundcloud.com/christina-undhjem
42200	https://soundcloud.com/kahuun
42280	https://soundcloud.com/autolux-1
42321	https://soundcloud.com/vibronics
43142	https://soundcloud.com/tigranmimosa
44196	https://soundcloud.com/blackmail
44863	https://soundcloud.com/floex
45923	https://soundcloud.com/camposonic
45925	https://soundcloud.com/luciano-supervielle
46003	https://soundcloud.com/tomwax
46079	https://soundcloud.com/deejaytea
46081	https://soundcloud.com/trentemusic
46852	https://soundcloud.com/ritontime
48666	https://soundcloud.com/bethlehemasylum
49562	https://soundcloud.com/gogolbordello
49746	https://soundcloud.com/joachim-deutschland
50455	https://soundcloud.com/patience_music
51843	https://soundcloud.com/para-one
52558	https://soundcloud.com/the-hacker
53280	https://soundcloud.com/illskillz
54662	https://soundcloud.com/ghostfacekillah
55571	https://soundcloud.com/the-cat-empire
56548	https://soundcloud.com/metric-band
56782	https://soundcloud.com/curtsmith
57468	https://soundcloud.com/teddybearsrock
57846	https://soundcloud.com/duderstadt
58183	https://soundcloud.com/mike-skinner
58262	https://soundcloud.com/kanyewest
58366	https://soundcloud.com/excision
58418	https://soundcloud.com/wearerazorlight
59525	https://soundcloud.com/darshan-psytrance
59534	https://soundcloud.com/cyantific
60182	https://soundcloud.com/dannybstyle
60277	https://soundcloud.com/davidmorley
60533	https://soundcloud.com/andrewbird
60623	https://soundcloud.com/chaostarband
61098	https://soundcloud.com/c-drone-defect
61174	https://soundcloud.com/hometrainer-dj
61444	https://soundcloud.com/phaseband
61462	https://soundcloud.com/yellow6
62153	https://soundcloud.com/autobots
62795	https://soundcloud.com/cedricgervais
62888	https://soundcloud.com/willsaul
63275	https://soundcloud.com/matthewdear
63281	https://soundcloud.com/feedelity
63348	https://soundcloud.com/rotator
63969	http://soundcloud.com/zoekeating
64386	https://soundcloud.com/markvanhoen/sets/mark-van-hoen-sampler
64751	https://soundcloud.com/slybeats
65333	http://soundcloud.com/decibelselectro
65447	https://soundcloud.com/kammerflimmer
65944	http://soundcloud.com/joeecons
66348	https://soundcloud.com/yenpox
66534	https://soundcloud.com/robert-leiner
68499	https://soundcloud.com/alanparley
69100	https://soundcloud.com/nostramus
69162	https://soundcloud.com/theembassy
69668	https://soundcloud.com/joakimbouaziz
70368	https://soundcloud.com/blackfieldband
71018	https://soundcloud.com/polarbear-fd
72022	https://soundcloud.com/cutcopymusic
72265	https://soundcloud.com/end-user
72874	https://soundcloud.com/exillon
73356	https://soundcloud.com/wumpscut
