artist	link
653	http://www.youtube.com/user/pauloakenfold
656	http://www.youtube.com/user/channelvnv
659	http://www.youtube.com/user/WheatusOfficial
671	http://www.youtube.com/user/RockapellaDotCom
679	http://www.youtube.com/user/OfficialGenesis
699	http://www.youtube.com/user/inxsofficial
706	http://www.youtube.com/user/BloodhoundGangVEVO
715	http://www.youtube.com/user/janesaddiction
718	http://www.youtube.com/user/DeepPurpleVEVO
724	http://www.youtube.com/user/ScorpionsOfficial
726	http://www.youtube.com/user/dollypartonmusic
733	http://www.youtube.com/user/TinaTurnerQueenTV
735	http://www.youtube.com/user/amontobinhq
738	http://www.youtube.com/user/TheRootsVEVO
745	http://www.youtube.com/georgestrait
749	http://www.youtube.com/user/TheBonnieRaitt
752	http://www.youtube.com/user/hancockmusic
753	http://www.youtube.com/user/CorrosionCnfrmtyVEVO
765	http://www.youtube.com/user/journeySME
767	http://www.youtube.com/user/JudasPriestVEVO
768	http://www.youtube.com/user/JoeWalshOfficial
806	http://www.youtube.com/user/lambofficial
822	http://www.youtube.com/user/bap
834	http://www.youtube.com/user/bluesbrothersmusic
851	http://www.youtube.com/user/RoyOrbison
854	http://www.youtube.com/user/suedevideo
857	http://www.youtube.com/user/officialultravox
863	http://www.youtube.com/user/alanjackson
864	http://www.youtube.com/user/jeffbuckleySME
895	http://www.youtube.com/user/Groenemeyer
905	http://www.youtube.com/user/officialtexas
911	http://www.youtube.com/user/fuelweb
913	http://www.youtube.com/user/creedenceofficial
928	http://www.youtube.com/user/Dido
935	http://www.youtube.com/user/ourladypeace
938	http://www.youtube.com/user/matchboxtwentytv
942	http://www.youtube.com/user/officialplacebo
958	http://www.youtube.com/user/OfficialBlueManGroup
965	http://www.youtube.com/user/AnastaciaOfficial
978	http://www.youtube.com/user/websatch
982	http://www.youtube.com/user/TheAnneMurrayChannel
993	http://www.youtube.com/user/gravediggerclan
994	http://www.youtube.com/user/Nightwishofficial
1002	http://www.youtube.com/user/machinehead
1004	http://www.youtube.com/user/pantera
1005	http://www.youtube.com/soulfly
1010	http://www.youtube.com/user/ApocalypticaVideos
1011	http://www.youtube.com/user/casadecalexico
1012	http://www.youtube.com/user/cboxrockers
1015	http://www.youtube.com/user/erykahbadu
1019	http://www.youtube.com/user/cvbrocks
1026	http://www.youtube.com/user/CrowdedHouseHQ
1031	http://www.youtube.com/user/KateBushMusic
1032	http://www.youtube.com/user/PAULMCCARTNEY
1039	http://www.youtube.com/user/ColdplayTV
1046	http://www.youtube.com/user/vast
1047	http://www.youtube.com/lostinthestudio
1050	http://www.youtube.com/user/posterchildren
1060	http://www.youtube.com/user/IggyPopVEVO
1071	http://www.youtube.com/user/ntmofficiel
1076	http://www.youtube.com/user/sepulturacombr
1093	http://www.youtube.com/user/OfficialDelerium
1131	http://www.youtube.com/user/jimmybuffett
1137	http://www.youtube.com/user/theclash
1154	http://www.youtube.com/user/MINISTRYMUSIC
1156	http://www.youtube.com/user/NasVEVO
1171	http://www.youtube.com/user/Robynmusic
1177	http://www.youtube.com/user/SaintEtienneOfficial
1191	http://www.youtube.com/user/theofficialb52s
1207	http://www.youtube.com/user/dameshirleybassey
1213	http://www.youtube.com/user/wyntonmarsalis
1221	http://www.youtube.com/user/OfficialDavidGilmour
1223	http://www.youtube.com/user/daysofthenew
1225	http://www.youtube.com/user/marilliononline
1232	http://www.youtube.com/user/nadasurf
1235	http://www.youtube.com/user/ElakelaisetTheBand
1248	http://www.youtube.com/user/muse
1255	http://www.youtube.com/user/blindguardian
1271	http://www.youtube.com/user/WhamVEVO
1291	http://www.youtube.com/user/AnitaBakerWorld
1292	http://www.youtube.com/user/chicagotheband1
1300	http://www.youtube.com/user/JyotiMishra
1307	http://www.youtube.com/user/cheaptrick
1343	http://www.youtube.com/user/UNKLEofficial
1360	http://www.youtube.com/user/cirquedusoleil
1361	http://www.youtube.com/user/bellesglasgow
1362	http://www.youtube.com/user/neildiamond
1368	http://www.youtube.com/user/anouktv
1372	http://www.youtube.com/user/lisaloebofficial
1375	http://www.youtube.com/user/robbiewilliamsvideos
1391	http://www.youtube.com/user/plumbartist
1416	http://www.youtube.com/user/gchomevideos
1417	http://www.youtube.com/user/officialmorrissey
1458	http://www.youtube.com/user/LACRIMOSAofficial
1465	http://www.youtube.com/user/SHONENKNIFETV
1470	http://www.youtube.com/user/kulashakerofficial
1495	http://www.youtube.com/user/littv
1504	http://www.youtube.com/user/thinkcommon
2019	http://www.youtube.com/user/TheMayormcca
2541	http://www.youtube.com/user/officialsmithereens
2621	http://www.youtube.com/user/TheGetUpKidsOfficial
2644	http://www.youtube.com/user/hueandcrymusic
2682	http://www.youtube.com/user/superdragofficial
2683	http://www.youtube.com/user/SlayerVEVO
2756	http://www.youtube.com/user/therionband
2808	http://www.youtube.com/user/JagPanzerVideo
2980	http://www.youtube.com/user/darkfuneral
3081	http://www.youtube.com/user/candlemassdoom
3199	http://www.youtube.com/user/AvishaiCohenMusic
3296	http://www.youtube.com/user/TheFrankFosterMusic
3393	http://www.youtube.com/user/Kreatorofficial
3459	http://www.youtube.com/user/amorphisofficial
3508	http://www.youtube.com/user/gilbertogilmusic
3537	http://www.youtube.com/user/girlbros
3562	http://www.youtube.com/user/theautumns
3697	http://www.youtube.com/user/xmarksthepedwalk
3723	http://www.youtube.com/user/madballnyhc
3736	http://www.youtube.com/user/LAMtv
3737	http://www.youtube.com/user/TheForkForce
3738	http://www.youtube.com/user/InformatikHQ
3748	http://www.youtube.com/user/instrictconfidence
3827	http://www.youtube.com/user/convergeband
4094	http://www.youtube.com/user/Beats78
4122	http://www.youtube.com/user/Shihadmusic
4159	http://www.youtube.com/user/OfficialDrJohn
4284	http://www.youtube.com/user/iangillan
4291	http://www.youtube.com/user/NovembersDoom1989
4434	http://www.youtube.com/user/dielaughingofficial
4628	http://www.youtube.com/user/warsucksletsparty
4975	http://www.youtube.com/user/cindyblackmansantana
4979	http://www.youtube.com/user/TheOdditorium
5011	http://www.youtube.com/user/WalkaboutsTube
5026	http://www.youtube.com/user/brianregancomic
5044	http://www.youtube.com/user/stanhopetv
5069	http://www.youtube.com/user/stereophonicsmusic
5196	http://www.youtube.com/user/beatsteaks
5522	http://www.youtube.com/user/xxofMontrealxx
5577	http://www.youtube.com/user/GregFromDeerhoof
5653	http://www.youtube.com/user/mrjamalski
5753	http://www.youtube.com/user/TheWalkmenMusic
5873	http://www.youtube.com/user/cradleoffilthtv
5948	http://www.youtube.com/user/atthegatesofficial
5965	http://www.youtube.com/user/officialmortiis
6375	http://www.youtube.com/user/DianaKrallVEVO
6384	http://www.youtube.com/user/queensryche
6385	http://www.youtube.com/user/DJlaurentgarnier
6399	http://www.youtube.com/user/AnthraxVEVO
6441	http://www.youtube.com/user/laibach
6443	http://www.youtube.com/user/apollo440channel
6444	http://www.youtube.com/user/GanzSchoenFeist
6445	http://www.youtube.com/user/dEUSbe
6463	http://www.youtube.com/user/bobseger
6468	http://www.youtube.com/user/dokkentube
6492	http://www.youtube.com/user/ChakaKhanVEVO
6561	http://www.youtube.com/user/RakimVEVO
6562	http://www.youtube.com/user/powderfingervideos
6593	http://www.youtube.com/user/kitarotv
6609	http://www.youtube.com/user/loslobosmusic
6617	http://www.youtube.com/user/BeastieBoysVEVO
6622	http://www.youtube.com/user/dimmuborgir
6629	http://www.youtube.com/user/sharkeluv
6638	http://www.youtube.com/user/zweiraumwohnung
6639	http://www.youtube.com/user/goranbregovicvideo
6644	http://www.youtube.com/user/WakinRockRecords
6660	http://www.youtube.com/user/MystikalVEVO
6663	http://www.youtube.com/user/hikki
6665	http://www.youtube.com/user/AnggunTV
6677	http://www.youtube.com/user/PinkVideoVault
6690	http://www.youtube.com/user/JazzkantineBS
6712	http://www.youtube.com/user/testamentofficial
6723	http://www.youtube.com/user/thepodchannel
6734	http://www.youtube.com/user/Charonband
6751	http://www.youtube.com/user/sinwithsebastian
1516	http://www.youtube.com/user/robingibb
6779	http://www.youtube.com/user/BarryManilowVEVO
6781	http://www.youtube.com/user/ironmaiden
6809	http://www.youtube.com/user/ShawnColvinVideos
6828	http://www.youtube.com/user/rasputinaville
6833	http://www.youtube.com/user/bademeisterTV
6839	http://www.youtube.com/user/naughtybynature
6846	http://www.youtube.com/user/djshadow
6860	http://www.youtube.com/user/AlejandroSanzVEVO
6882	http://www.youtube.com/user/remhq
6884	http://www.youtube.com/user/thomasdolby
6900	http://www.youtube.com/user/camouflagemusic
6915	http://www.youtube.com/user/Switchfoot
6919	http://www.youtube.com/user/kickersofass
6932	http://www.youtube.com/user/BoyzIIMenVEVO
6941	http://www.youtube.com/user/OfficialRoxyMusic
6943	http://www.youtube.com/user/ayu
6945	http://www.youtube.com/user/westlife
6947	http://www.youtube.com/user/cobofficial
6950	http://www.youtube.com/user/bandamutantes
6971	http://www.youtube.com/user/fourthecause
7014	http://www.youtube.com/user/BlackEyedPeasVEVO
